
2.454,0.431,0.977,2.053,2.008,0.209,1.283,0.715
2.455,0.431,0.977,2.052,2.008,0.210,1.283,0.715
2.455,0.431,0.977,2.052,2.008,0.210,1.283,0.715
2.454,0.431,0.977,2.051,2.007,0.210,1.283,0.715
2.454,0.431,0.977,2.052,2.008,0.210,1.283,0.715
2.454,0.431,0.977,2.051,2.007,0.210,1.283,0.715
2.455,0.431,0.977,2.051,2.008,0.210,1.283,0.715
2.454,0.431,0.977,2.052,2.008,0.211,1.283,0.715
2.454,0.431,0.977,2.051,2.008,0.211,1.282,0.715
2.454,0.431,0.977,2.051,2.008,0.211,1.283,0.715
2.454,0.431,0.978,2.051,2.008,0.211,1.283,0.715
2.455,0.431,0.978,2.052,2.008,0.211,1.283,0.715
2.454,0.431,0.978,2.051,2.007,0.211,1.283,0.715
2.454,0.431,0.978,2.051,2.008,0.211,1.283,0.715
2.455,0.431,0.978,2.052,2.008,0.211,1.283,0.715
2.455,0.430,0.978,2.052,2.008,0.211,1.283,0.715
2.455,0.431,0.978,2.052,2.008,0.211,1.283,0.715
2.454,0.431,0.978,2.051,2.008,0.211,1.284,0.717
2.455,0.431,0.979,2.052,2.009,0.211,1.283,0.715
2.455,0.431,0.979,2.052,2.009,0.211,1.283,0.715
2.454,0.430,0.979,2.051,2.008,0.211,1.283,0.715
2.455,0.431,0.980,2.052,2.008,0.211,1.283,0.715
2.455,0.431,0.979,2.052,2.009,0.211,1.284,0.715
2.455,0.431,0.979,2.052,2.009,0.211,1.284,0.715
2.455,0.431,0.980,2.052,2.009,0.211,1.283,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.283,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.456,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.052,2.008,0.212,1.283,0.715
2.454,0.431,0.980,2.052,2.012,0.212,1.283,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.980,2.051,2.008,0.212,1.283,0.715
2.454,0.431,0.980,2.051,2.008,0.212,1.283,0.715
2.455,0.431,0.980,2.051,2.008,0.212,1.283,0.715
2.454,0.431,0.980,2.051,2.008,0.212,1.284,0.715
2.454,0.431,0.981,2.053,2.010,0.212,1.284,0.715
2.455,0.431,0.981,2.054,2.008,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.054,2.008,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.008,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.008,0.212,1.283,0.715
2.455,0.431,0.983,2.053,2.008,0.212,1.284,0.715
2.455,0.431,0.981,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.054,2.008,0.212,1.284,0.715
2.456,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.456,0.431,0.983,2.052,2.008,0.212,1.283,0.715
2.458,0.431,0.983,2.052,2.008,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.009,0.212,1.284,0.715
2.454,0.431,0.983,2.051,2.008,0.212,1.284,0.717
2.455,0.431,0.983,2.052,2.008,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.008,0.212,1.283,0.715
2.455,0.431,0.983,2.052,2.008,0.212,1.284,0.715
2.454,0.431,0.983,2.051,2.009,0.212,1.284,0.715
2.455,0.431,0.983,2.052,2.008,0.211,1.284,0.715
2.455,0.431,0.984,2.053,2.008,0.211,1.284,0.715
2.455,0.431,0.984,2.052,2.008,0.211,1.283,0.715
2.455,0.431,0.983,2.051,2.008,0.211,1.284,0.715
2.455,0.431,0.984,2.051,2.008,0.211,1.283,0.715
2.455,0.431,0.984,2.052,2.008,0.211,1.283,0.715
2.455,0.431,0.983,2.051,2.008,0.211,1.284,0.715
2.454,0.431,0.984,2.052,2.010,0.211,1.283,0.715
2.454,0.431,0.984,2.052,2.010,0.211,1.283,0.715
2.454,0.431,0.983,2.050,2.007,0.211,1.283,0.715
2.454,0.431,0.983,2.051,2.007,0.211,1.284,0.715
2.454,0.431,0.983,2.050,2.007,0.211,1.283,0.715
2.454,0.431,0.983,2.050,2.007,0.211,1.283,0.715
2.452,0.431,0.983,2.050,2.007,0.211,1.284,0.715
2.454,0.431,0.984,2.050,2.006,0.211,1.283,0.714
2.454,0.431,0.984,2.050,2.007,0.211,1.283,0.715
2.452,0.431,0.983,2.051,2.008,0.211,1.283,0.714
2.456,0.431,0.985,2.050,2.007,0.211,1.283,0.714
2.452,0.431,0.983,2.048,2.006,0.211,1.283,0.714
2.452,0.430,0.984,2.051,2.007,0.211,1.283,0.714
2.456,0.431,0.984,2.050,2.006,0.211,1.283,0.714
2.452,0.430,0.983,2.048,2.006,0.211,1.283,0.715
2.452,0.430,0.984,2.050,2.007,0.211,1.283,0.714
2.454,0.430,0.984,2.050,2.006,0.211,1.283,0.714
2.454,0.430,0.984,2.050,2.007,0.211,1.283,0.714
2.454,0.430,0.984,2.050,2.007,0.211,1.283,0.714
2.454,0.430,0.984,2.050,2.006,0.211,1.282,0.714
2.454,0.430,0.984,2.050,2.006,0.210,1.283,0.714
2.454,0.430,0.984,2.050,2.006,0.211,1.282,0.714
2.454,0.430,0.984,2.050,2.006,0.210,1.282,0.714
